하남 미사 찰리황!! 매장 영업시간**매주 월요일 정기휴무**화요일 ~ 일요일 오전 11시 ~ 오후 9시30분        마지막주문 오후 8시30분브레이크 타임(평일) 3시 ~ 4시 30분                     (주말) 3시 ~ 4시모든 메뉴 포장가능 하네요!!*식사*옛날짜장.          7.000원/(매콤)쟁반짜장 9.000원통오징어짬뽕  10.000원/마늘볶음밥.      9.000원(매콤)잡채밥.   9.000원/생굴사천탕면. 10.000원(매콤)볶음짬뽕10.000원/우삼겹마라짬뽕10.000원매생이탕면.    11.000원*요리*블루베리탕수육 18.000원/사천탕수육 18.000원깐풍기  23.000원/라조기 23.000원/라조육23.000원외 다수,하남 찰리황
양도 많고 가격도 너무 착해요.탕수육 양장피 진짜 맛있어요!음식 전부 가성비가 좋구 맛도 너무 맛있네요 ㅎㅎ너무 친절하시고 잘 설명 응대해주셔서 감사합니다!다음에 또 재방문할게요!!,하남 찰리황
이 구성에 이 가격이 정말 흔하지 않은데 진짜 혜자스럽습니다…버섯 야채는 원래 별도추가인데 여기는 무한리필인 점이 신기했어요! 고기 질도 좋고 바로 옆이 뻥뚫린 뷰라 가족끼리 식사하러 가기도 좋을 것 같습니다 반반샤브 추천드립니다!👍👍,청록 미나리식당 미사강변점
반반 샤브샤브 시켜서 먹었는데 취향껏 먹을 수 있어서 너무 좋았어요! 얼큰한 육수는 장칼국수 느낌이라 더 좋더라구요! 그리고 진짜 미나리가 무한리필! 심지어 좋아하는 숙주와 버섯도 많아서 너무 좋았습니다. 뷰도 좋아요!!,청록 미나리식당 미사강변점
너무 맛있었어요! 국물도 진하고 힘줄도 딱 제취향에 맞게 쫄낏쫄낏하고 너무 맛있었어요~ 앞으로 자주자주올게요~ 앞에 보니 주차등록하는 태블릿도 있는것으로 보아 주차도 가능한거같더라구요~ 차 가져가시는분들은 참고하세요~~,미분당 미사역점
시식회때도 갔었는데 친절하시고 맛도 괜찮아서 또 왔습니당조용조용한 분위기라 혼밥하기도 좋아요저녁에 항상 사람 많은것같아요 ㅎㅎ면이나 숙주도 리필됩니당 고수도 따로 받을 수 있어요,미분당 미사역점
새로 오픈했길래 한번 들어와봤는데 메뉴들도 다른 샐러드집이랑 차별화 되어있고 딱봐도 건강하고 신선한 재료로 만들어져서 클린식단하기 좋아요👍 사장님도 친절하시고 혼밥하기에 좌석도 잘 되어있어 맛있고 건강한 식사하고플때 종종 찾을것 같아요,슬로우캘리 하남미사점
재료의 이름을 하나하나 다 알진 못하지만 기분 좋은 클린 점심을 드시고 싶은 분들에겐 너무 추천하고 싶네요!혹은 깔끔한 식단이나 관리에도 맛있고 즐겁게 먹을 수 있는 포케입니다! 다양하게 여러가지 재료들이 자칫 질릴 수 있는 채소의 맛을 연어와 함께 조화롭게합니다 ㅎㅎ 운동하시거나 다이어트 하는분께도 추천입니다 !,슬로우캘리 하남미사점
모든김밥이 속이 꽉차서 한줄만 먹어도 든든하고 재료도 넘  신선하니 진짜 맛있어서 자주 찾는 하남 김밥맛집 입니다. 사장님도 친절하시고  김밥맛집으로 무조건 추천합니다~~~,담아봄에
^^야채김밥이 그리운 곳,담아봄에
처음 방문했는데 진짜 맛있어요! 100점 만점에 100점 만족했습니다. 고기는 자유롭게 가져가서 드시면 되고 고기 외 다른 반찬(닭발떡볶이김밥 등) 많은데 저희는 고기가 너무 맛있어서 다른반찬은 눈에 들어오지 않았습니다😅(소고기는 먹느라 정신없어서 사진을 못찍..😥) 장어는 한마리 통으로 주시는데 진짜 웬만한 장어전문점에서 나올정도로 퀄리티 좋고 맛있었습니다. 다음에 방문해도 5천원 더 내고 장어 무한리필 선택할것 같아요!! 오픈한지 얼마 안된것 같은데 이대로만 유지된다면 진짜 자주 갈것 같습니다!! 한번씩 가보시는거 추천드려요 👍👍,스타클럽 5 푸드풋팅(star club 5 food futting)
2층 인테리어 할때부터 오며가며 눈여겨 보며 지나갔던 1인 입니다5Food라고 해서 처음에는 휴게소처럼 5개의 식당이 한대모여 영업을하고 자리를 공유하는 줄 알았습니다..술자리는 아니라는 생각에...가족들과 밥한끼할때 가보자고 해서.오늘 방문했는데 왠걸~ 고기 좋아하는 우리가족 고기집이였어요^^제가 착각한거와 다르게 인테리어 세련되어있고.진즉 올껄 후회하고~~ 오늘은 소고기 무한리필 29700원(1인기준)먹었답니다^^사장님 직원분 너무 친절하시고~부족한부분 계속 체크해주시고^^매우 만족하고 즐겼습니다고기도 좋은 거라고 자랑하시는 사장님!!그자부심 인증합니다아쉬운점이라면ㅡㅡ 오늘이 마지막 무한리필이래요..너무 아쉬워서 진작 여러번 올껄이란 후회ㅠㅠ진심 맛 최고1! 친절 최고!,스타클럽 5 푸드풋팅(star club 5 food futting)
직원분들도 친절하시고 맛도 너무너무 맛있어서 또 방문한 소주물이에요! 소고기 먹고싶을땐 여기가 제일 먼저 생각나는 존맛집입니당,소주물 하남시청점
가까운 곳에 소주물이 생겨서 너무 좋아욧~처음 먹어봤는데 고기도 부드럽고 맛있네요~대기가 손으로 쓰는거라 자리지키는게 힘들었지만..20분기다려서 먹을만 합니다.근데 옆집 주택에 사시는 조폭흉내내는 아저씨가 집게로 쓰레기집어서 소주물쪽으로 막 던지고 따릉이 들어서 장사하는집앞에 갖다놓고 그러는건 손님입장에서 별로네요..같이 잘 좀 먹고삽시다‼️ 맛집생겨서 같이 잘살자구요‼️ 아~주차는 공영주차장하시면 됩니다~직원분들 친절해서 좋았어요😁,소주물 하남시청점
감일에도 한솥도시락이 오픈했어요! 감일에 간단하게 한 끼 먹을 음식 메뉴가 하나 늘어서 너무 좋네요. 돈치고기고기도시락과 돈까스도련님고기고기도시락을 먹었어요. 딱 깔끔하게 구성 제대로 나왔고 맛있었어요! 사장님도 친절하시고 가게 내부도 깔끔합니다! 앞으로도 많이 이용할 것 같습니다 😊,한솥도시락 하남감일점
감일도 한솥 생겨서 좋습니다너무 맛있게 먹었고 사장님 사모님 친근하게대해주셔서 더 기분이 좋았어요번창하시고 생각날때 또 들리겠습니다^^,한솥도시락 하남감일점
지나가다 새로 생긴거 알고 있었는데 항상 사람이 많아서 가보자 ! 하다가 방문! 저녁 타임에 가서 좀 기다렸지만 10 분 이내 정도 기다렸습니다~ 음식 생각 보다 빨리 나오구요 리뷰이벤트 만두도 바삭하니 좋내요~ 사천 탕수육 추가로 시켰는데 매콤 달달하니 맛있습니다,짬뽕관 하남미사점
기본 짬뽕과 차슈 짬뽕 시켜서 먹었습니다!약간의 사고가 있었지만 직원분들께서 유연하게 대처해 주시고 정말 진심으로 사과해 주셨어요🥹음식도 새로 받구 연유 꽃빵도 주셨어요!☺️🩷밥도 무한리필이라 밥을 좋아하는 저는 밥이랑 같이 먹었어요! 짬뽕에 해산물이 진짜 많더라구요! 이래도 되나 싶을 정도로 푸짐했습니다🤩홀 직원분이 정말 친절하셔서 먹는 내내 기분 좋게 먹었어용 계산할 때도 끝까지 신경써주셔서 사과해주시는 모습에 감동받았습니당😭문 앞에 음료수랑 커피를 마음대로 먹을 수 있어서 아이스티 한 잔 뽑았어용🤭✌️글구 이런 그림이 있더라구여!! ㅋㅋㅋㅋㅋㅋ 그림이 아기자기하구 귀여워용😍 ㅎㅎ 직원분한테 말씀드리니까 본인이 그리셨다구 ㅋㅋㅋㅋㅋ 넘 귀여우세요..🥰💗다음에 또 올게용!! 넘 잘 먹었습니다~~,짬뽕관 하남미사점
혼술하기도 좋고  천막으로 칸막이와 커텐을 칠 수 있어  옆테이블을 방해하지도 방해받지도 않는 인테리어다.맛난 가성비 안주에 라면 짜장면 옛날도시락 등도 있어 구태어 저녁을 먹지 않고 와도 즐길 수 있다.,주덜트
내부 포차 인테리어가 인상깊었어요~ 추억의소세지 너무 맛있었구요^^ 순두부 갓치찌개는 조금 짰지만 맛 자체는 진해서 좋았습니다~,주덜트
고추간장족발과 로마수육 셋트 먹었어요~훈연향과 달콤한 간장향이 잘 어우러져서 쫀득한 족발과 잘 어울리더라구요!! 바베큐 같기도 하고 당면이 들어있어서 찜닭 같기도 하고  쫀득쫀득하니 족발인듯도 하고..ㅋㅋㅋ 족발이  깍둑 썰기 되어 있어서 식감도 훨씬 좋더라구료~ 마늘 수육도 야들하게 잘 삶아졌구요~연족 샐러드의 겨자소스가 톡 쏘는게 느끼함을 잘 잡아줘서 계속 흡입하게 했답니다. 무장아찌가 아삭하니 맛나니 족발수육이랑 같이 싸서 드셔보세요~ 순두부찌개 도 칼칼하니 족발과 잘 어울렸어요~무엇보다 너무 예쁘신 사장님 내외가 정성스레 만들어주시고 친절하게 응대  해주셔서 더 맛있게 먹었네요~^^하남미사맛집으로 잘 자리잡게 되시길 진심으로 기원합니다!!.배달도 되니까 앞으로 자주 이용할 것 같아오~~,연족
훈연족발의 특유의 깊은맛을 잘 살린 찐맛집입니다 ㅎㅎ 🧡🧡족발도 야들야들하니 맛있고 훈연의 깊은맛이 자꾸 젓가락질을 하게 만듭니다!! 🥰❤️ 올해 먹은 족발중 최고였습니다👏🏻💛재방문의사 200%있는 맛집입니다😍 사장님도 짱짱 친절하심!! 😆💛머리끈 센스 넘 좋았어용ㅎㅎ🧡또 방문하겠습니다😁🧡,연족
부니기도 조은데 ㅠ 안주까지 진짜 맛도리였떤 무궁화주택 하남미사점 ! 주류도 ㅋ 진차로 다양하구연 ㅋ 칵테일과 위스키까지 이떠요 ! 한식을 필두로 여러 안주들도 가득 ❤️ 주문 즉시 셰프님께서 조리해줍니다 ! 나카사키짬뽕은 다른 전문점보다도 .. 훠얼씬 맛도리였어영 모든 안주가 늠나리 맛이떠연 !,무궁화주택 하남미사점
미사역 9번 출구로 나와서 조금 걷다보면 신성프라자 1층에 위치한 #무궁화주택 🌺주말이라 조금 이른 시간 붐비기 전에 아이들과 저녁 식사할 겸 방문하였습니다.어두운 인테리어로 테이블에 집중되고 층고가 높아서 소란스럽지 않고 적당히 주말 분위기를 느낄 수 있었고 식사겸 안주로 주문한 메뉴는 전부 질과 맛이 좋아 푸짐했습니다.개인적으로 즐기는 하이볼 종류도 다양해서 위스키 향이 진하고 상큼한 짐빔하이볼🥃 두 잔이나 잘 마셨네요.😋✅️영업 시간: 오후 4시 ~ 새벽 4시#하남시맛집 #미사역맛집 #미사맛집 #망월천맛집 #망월동맛집 #미사역모임 #미사모임장소 #미사모임장소추천 #미사역신성프라자 #무궁화주택미사신도시점 #밥도먹고술도먹고 #미사핫플 #미사역술집 #네이버리뷰 #네이버맛집리뷰 #네이버맛집 #채현파파,무궁화주택 하남미사점
양념 황제소갈비살 먹었는데 마늘 양념이라 너무 맛있고 냉면도 맛있어요!! 가격도 착한편이라 가성비 좋은 고기집인 것 같습니다~,미사 참숯불갈비
가족모임으로  방문했는데  부모님도 좋아하셨어요 갈비살  색깔이 죽여주네유~ 서비스도 챙겨주시고 연말가족모임에도 방문할게요!!,미사 참숯불갈비
와- 잡내 하나도 안나고 너무 맛있어요!처음 나왔을 때부터 불향 가득이더니 대파 덕분인지 풍미가 좋네요. ^^날씨가 좋아서 야외테이블에 아기랑 앉아 먹었더니 캠핑분위기도 나고 좋네요~ 마무리로 캠핑라면은 꼭 드세요 ㅋㅋㅋ후각이 예민해서 곱창 잘 안먹는다던 남편도 바닥까지 긁어가며 잘 먹었어요 ㅎㅎ,불꾸러기
가족  저녁식사로 불꾸러기 세트 시켰다가넘 맛있에서~~ 곱창 추가에 맥주 추가~~술을 부르는 맛있는 불맛이네요~~ 씹을때 곱도 느껴지고 양도 많아요~~ 우와~~~동네 맛집에서 전국맛집으로~대박나세요 ㅎㅎ단골 찜하고 맛있게 먹고갑니다.참 전 곱창판데. 저희 고딩아들은 갈비라네요~다 맛있네요~~~,불꾸러기
맛있게 잘 먹었습니다.,처갓집양념치킨 북위례점
가격이 저렴해서 큰기대 안했는데목살이 아닌 제대로된 돼지갈비가 나옴사진에 보이는것처럼 고기상태 좋고 맛도 좋음껕데기도 아주 좋음돼지갈비는 무조건 여기서 먹는걸로!!!,마장동고기집 미사점
지인 자녀들과 함께 가서 소고기 실컷먹고왔네요. 고기는 빠르게 굽고 먹느라 못찍고 막판에 아쉬운마음에 껍데기 사진만있네요. 다들 친절하시고 깔끔하니 좋아요.다음에도 또 가려고 날잡고있어요.^^,마장동고기집 미사점
일주일에 2회 정도 회사동려들과 방문하는 편인데 특히 오늘 주방장이 바뀐건지 음식이 개판이네요.볶음밥은 진떡이고 짬뽕은 소금물이고 곱빼기를 시켰는데 일반으로 나오고 나중에 면만 달랑 더 들고 오지 않나 개판입니다. 알바생은 사과도 없고 그냥 툭툭 음식 던지고 싸가지 없네요. 참고하시고 앞으론 방문하지 않을것 같네요,보배반점 하남미사점
회사 인근에 새로 생긴 중국집을 직원들과 함께 점심 식사로 방문했습니다. 대기 시간이 다소 길었지만 음식의 맛과 깔끔함 양이 모두 만족스러웠습니다. 앞으로 자주 이용할 예정입니다.,보배반점 하남미사점
소고기 완전 한우인줄알았어요!!입에 넣으니까 완전 녹아요녹아ㅜㅜ 하나도안질기고 잡내안나고 👍👍고기도 고긴데 사이드 메뉴 뮤슨일..?가격도 저렴한데 맛이대박..모토이시 방문하시는 분들 라멘 꼭드세요 존맛이에여진짜,모토이시 하남 미사점
메뉴와 기본 반찬들이 너무너무 맛있고 직원분들도 친절하셔서 식사 내내 기분 좋았습니다! 인테리어도 정말 일본같고 자리가 나누어져 있어 대화하기에도 좋은 거 같아요☺️ 앞으로 자주 올 거 같아요 번창하세요~!!,모토이시 하남 미사점
굿.,큰집닭강정 위례점
딸래미가 먹어보고 너무 맛있다고 함께 다시 왔어요! 코다리 조림도 매콤하고 감칠맛나는 양념 너무 맛있네요~동태탕도 시원하고 너무 맛있어요! 다음번에는 아구찜 먹으러 또 올게요맛있게 잘먹고 갑니다,마린보이 코다리1번가(망월점)
부모님 모시고 저녁 먹으려고 찾아보니 미사에 맛집이 있었네요~ 양도 진짜 많고 맛있어서 다들 배부르게 먹고 나왔어요. 반찬들도 맛있어서 만족했어요~,마린보이 코다리1번가(망월점)
맥주안주로도 좋아요~♡카프리제 영수증만 있어요~젊은사장님 친절하고 분위기 좋아요~♡,포도 앤 보리
안주맛집! 살얼음맥주맛집!  분위기맛집! 한라맥주에 왔어용ㅎㅎㅎ 와 짬뽕탕 왠만한 중국집보다훨씬 얼큰하고 불맛장난아니고 수제닭다리살튀김은말해뭐해ㅎㅎ 살얼음맥주도 한라맥주처럼꽝꽝얼린 곳 없어요 진짜!! 분위기도좋고 축구도 재밌게보고갑니당ㅎㅎ 사장님 너무 친절하세요!! 또 올께용ㅎ,한라맥주 미사신도시점
와 집앞에 이색적인 인테리어에 분위기 좋은 맥줏집 발견했어요!!! 한라봉맥주는 넘 맛있어서 바로 연달아 1잔 더 추가했어요. 음식도 제주도 컨셉에 맞게 뚝배기?라고 해야되나 암튼 담겨진 그릇도 넘 좋더라구요 ㅎㅎ현무암치킨이 특이했는데 바삭하고 와사비마요? 소스여서 맛있어요 ㅎㅎ로제떡볶이는 크림이 들어가다보니 먹다가 초큼 느끼해져서 김치우동 칼칼하게 시켰는데 양이 혜자에요... !!! 사장님께서도 정말로 친절하게 응대해주셔서 기분좋게 즐길수 있었어요. 미사에 술집도 많긴한데 사람이 넘 많고 시끄러운 왁자지껄스타일이라 가고싶어도 잘 안가게 되는데 여기는 조명도 밝고 깔끔하고 안주도 일반 음식점처럼 깔끔하고 잘나와서 앞으로 자주 가려고 합니다 미사주민분들 강추드리옵니다❤️,한라맥주 미사신도시점
15년 하남 거주자로써 단언컨데 미사 1위 맛집입니다… 사장님이 너무 바쁘셔서 맛있게 드셨나요? 이것만 세 번 물어보셨는데 세 번 다 너무 너무 충격적으로 맛있었다고 오바해서 답했네요… 다들 들어오시면서 “여긴 소문내면 안 돼” 이러시더라고요.. 근데 저는 좋은 정보는 공유해야 한다고 생각해요ㅠㅠ!! 하남 주민의 최고 복지이자 아름다운 육질 제 생각엔 준이네는 여기 있을 게 아니라 흑백 요리사에 나오셔야 할 것 같습니다… 양념도 좋지만 기본 소금 구이 강추강추개강추입니다 간장도 궁금하네요 또 가서 먹어봐야겠어요 저는 돼지파인데 돼지며 소며 모든 고기 다 이기는 닭갈비네요 너무 충격받아서 가게 나오자마자 후기 써요… 진짜 충격적인 맛입니다 사장님들도 정말 친절하세요,준이네 숯불닭갈비
진짜진짜 맛있는 집 아래 숯불닭갈비 맛집. 막국수랑 된장술밥도 진짜 맛있음!!!! 저녁식사로도 괜찮고 술 한 잔 하기에도 좋음 ㅇㅇㅇ,준이네 숯불닭갈비
어린이집 스승의날 케잌주문을 시작으로케잌이 필요한날은 프리티플레저만 이용하고 있어요❤️사실 좋아하던 레터링 케이크집이 있었는데스승의날에 카네이션 생화대신 드릴게 있을까알아보던중 프리티플레저를 알게 되었고반신반의 하며 주문했던 케잌이..너무 넘사로 예뻐서..정착하게 되었네용❤️❤️울 아들 500일에 파티해주고 싶었는데아파서ㅜㅜ파티는커녕 열보초 서다 지나가고기다리던 600일 파티를❤️❤️프리티플레저 케잌과 함께하게 되었습니다역시 기대를 져버리지않는 사장님 디테일!센스있는 토퍼가 사진 백만장 찍게 했네요!!케잌 들고오는데 만나는 사람마다 이뿌다고다들 한마디씩 하더라구요^^뿌듯그리고..진짜 맛있습니다!!미사에 이런 고퀄 생화케이크집이 있어서 너무 좋아요❤️사장님 오래오래 해주세요❤️,프리티플레저
지난번에 아기 기념일 케이크 주문하고 제 마음에 쏙 들어서 올해 남편 생일 때도 꼭 프리티플레저에서 특별한 케익을 선물해 주고 싶었어요덕분에 인생샷도 남기고 특별하고 행복한 하루를 보냈습니다케익을 선물하며 이렇게 기쁜적이 있었나 싶게 황홀스럽게 이쁩니다💚프리티플레저 덕에 제가 센스녀가 되네요!!하남에서 생화케이크 오래오래 만들어주세요👍🏻다음엔 꽃다발도 주문할게요!!,프리티플레저
오픈후부터 몇번이나 왔는지 모르겠습니다. 나만아는 이쁜 카페로 다니고 있습니다. 항상 커피가 맛있어요 아니 신기한 맛이 나요! 커피에서 망고수박향이 난다는게 믿겨지시나요? 심지어 잘 어울립니다.커피의 신세계입니다 진짜👍완전 강추 드립니다,빈타그런스 브루잉 바
커피에 진심인 친구가 추천해주어서 방문했습니다 우선 오늘의 커피를 주문했는데 너무 맛있었어요직접 로스팅 하시고 커피에 대한 열정이 가득한 사장님이세요그래서 직접 로스팅한 커피한봉 사와서 지금 마시는데 너무 맛있네요물론 사장님이 내려주시는 커피가 더 맛있었어요커피맛이여러가지 조화롭게 느껴지면서도 부드럽고 혀끝을 감싸는 맛이에요,빈타그런스 브루잉 바
평소에는 다 완벽했는데 오늘은 곱창 순두부에 곱창이 거의 껌이었어요. 국물도 전보다 조금 밍밍하고잘리다 만 게 많아서 가위로 자르는데도 잘 안 잘라졌어요.지인 분은 돼지 순두부에 돼지고기가 냄새가 심하게 나서 다음에는 안 먹는다고 하셨어요.(국물은 괜찮다고 하심)저도 그냥 해물 순두부나 먹어야겠어여...고등어 구이랑 돌솥밥은 정말 최고였는데 좀 아쉬워요.,돌깨마을맷돌순두부 하남미사점
매장에서 먹으면 더 좋겠지만 배달로 시켜 먹어도 훌룡함가성비 대박..양도.. 맛도 좋음^^오래오래 장사하셨으면~~♡♡,돌깨마을맷돌순두부 하남미사점
닭강정이 정말 바삭바삭하게 맛있었어요. 날씨가 더웠지만 바깥에 분위기를 즐기려고 밖에 앉아서 먹었는데 분위기가 너무 좋았습니다. 떡볶이가 먹고 싶었는데 떡볶이가 안되는 날이라서 아쉬웠어요. 하지만 닭강정이 정말 바삭바삭하게 맛있었어요. 맥주랑 정말 잘 어울리고 포장도 많이 해가시는게 보였어요.,구가네 닭강정 호프
이모님께서 좋은 재료를 쓴다고 꼭꼭 강조하시는데그래서 그런지 확실히 깔끔하고 맛있어요!!저의 최애는 양념입니다.먹보인데 주변 닭강정 집 중에서 이제는 이 집만 가요 히히,구가네 닭강정 호프
미사분위기맛집 베르온 💚미사호수공원 망월천뷰로 분위기좋고 데이트 하기에 좋은 곳이었어요메뉴구성도 다양하고 세트메뉴도 잘되어있고~깔끔하고 뷰 좋은 곳에 친절하고무엇보다 음식이 최고!직접만든 소스와 식전스프 라자냐 함박스테이크 가든샐러드까지 맛이 좋더라구요맛있어서 단골찜 또 오고 싶은 곳이에요 👍🏻,베르온
미사분위기맛집 베르온에서 맛있는 양식 제대로 즐기고 왔어요~ 비가와서 야외테라스는 앉지 못했지만 지금같이 날씨좋은날 앉아서 먹기 너무 좋을거같았어요🩷 직원분도 친절하시고 음식맛도 아주 맛있었습니다🥰🥰,베르온
11시 넘어서 피자 땡기는데 유명 메이저 피자집들은 영업 종료하는데 이곳은 운영 중이더라구요. 게다가 지역화폐로 결제할수 있는 배달어플 이용하니 지역화폐 결제도 되고 배송비도 2000원 안팎으로 나와서 좋았습니다. 노모어 피자 궁금했는데 고소하고 도우도 맛있고 통치즈크러스트도 쫄깃했어요,노모어 피자 하남시청역점
집근처라 한번 먹었는데 진짜 맛있어서 몇번 더 먹었어요:-) 반반피자에 사이드메뉴 시키니까 둘이 충분히 먹네요👍🏻,노모어 피자 하남시청역점
오랜만에 찾은 손님상이에요쭈꾸미정식을 처음으로 시켜 보았어요맛있게 먹고 왔는데...조금 아쉬운 건 있어요늘 번창하세요,손님상
오늘의 반상 9000원낄끔하고 단백한 맛집인데...반찬 리필하려면 오래 기다려야 하는 단점이 있어요넘 바빠요 ㅋ,손님상
미사역에 새로 생긴 만둣집 저번에 지나가다 아이 주려고 고기교자만두 사간 적 있거든요 아이가 엄지척했었어요! 이번엔 굴림만두 맛 궁금해서 일 끝나고 들러서 포장해왔는데요 왕만두랑 찐빵도 먹고 싶어서 다 사왔네요 ㅋㅋ 굴림만두 얇은 피가 쫄깃하고 너무 맛있었어요 아이 입에도 쏘옥 들어가고요 ㅎㅎ 아담만두의 시그니처 메뉴가 될 거 같아요 응원합니다!,아담만두(미사점)
급 만두가 땡길때~눈에 바로 보이는 접근성 좋은 목에 있어서 편하네요. 포장전문.,아담만두(미사점)
쭈꾸미도 부드럽고 불향 나는 매운맛이라 넘 맛있었어요! 밑반찬들과 같이 소쿠리에 나오는데 밥 국도 함께 나와서 구성이 알차요. 중독성있는 매운맛이라 또 방문하고 싶습니다. 담엔 철판쭈꾸미도 먹으러 갈께요~,방배동 할매쭈꾸미 하남미사점
집 바로 앞에 쭈꾸미 집 생겨서 방문했어요~다른 쭈꾸미 집들과는 다르게 미나리가 들어가서 미나리 향이 나면서 잘 어울리며 맛이 조화로웠고어우 삼겹살도 실하네요 커가지고!!너무 맛있어서 정신없이 먹느랴 쭈꾸미는 사진 못찍고 볶음밥이라도 이렇게 올립니다 사장님🥹맛있어서 저말고 다른 사람들도 알았으면 좋겠고 홍보가 잘 돼서 더욱더 흥하셨으면 좋겠습니다!-리뷰 알바 아닌 정말 근처 살다가 생겨서 우연히 방문했다가 반해서 쓴 방문자-,방배동 할매쭈꾸미 하남미사점
가격이 이상함. 포장이면 가격이 할인 되는데 카드라서 할인 안되는듯. 배민 같은 곳에서 주문하는게 더 쌈.,탐나는 피자 하남점
커피 가격이 딱 좋아요 가성비 좋으네요할로윈분위기 나는 소품도 아기자기하게 예쁘네요크루키랑 브라우니도 너무 맛있어요,윈터포레스트1224(Winter Forest 1224)
지나가다 너무깨끗해서 들어왔어요.매장넓고 넘 좋아요!!!♡,윈터포레스트1224(Winter Forest 1224)
*무료로 음식을 제공받아 작성한 리뷰입니다.음식 퀄리티 미쳤다 진짜...사진으로 봐도 아시겠지만  신선함 그 자체!고기는 부드럽고 야들야들...기본적으로 메뉴가 전부 푸짐합니다.그리고 맛은 어떻게 표현해볼까 생각해봤는데 그거 알죠?맛있으면 맛있다는 표현말고 다른 표현이 생각안나는거??그만큼 맛있어요! 진짜 꼭 한번 가보시길 추천드릴게요.,대동면옥 올림픽공원직영점
냉면 맛집 찾아 전국을 다녀 봤는데 이번에 방문한 대동면옥 올림픽공원 직영점 찾았다가 반했어요. 올림픽공원 인근맛집이라 공원 한바퀴 둘러보고 제대로된 막국수나 냉면 수육 전골 드시고 싶을때 꼭 들려볼만한 코스로 추천합니다.전골에 나오는 육수도 얼큰하고 깊은 맛에 몸과 마음을 따뜻하게 하는 메뉴라 다시 생각날거 같고 육즙 가득 품은 만두 전골도 으뜸이네요💕,대동면옥 올림픽공원직영점
첨가물없이 건강한 재료로 만든 식사빵~아주 좋아요~^^담백하고 구수하고 쫄깃합니다,소소밀 베이커리(SoSoMeal Bakery)
처음간곳이라 소소샌드위치구매해봤어요~너무맛있어서 또사러가야겠어요~,소소밀 베이커리(SoSoMeal Bakery)
